19717	2006	4	0	1	1	0	31	0	23	8	0	0	0	0	0	0	0	31	0	0	12	8	51	48	1	210000	-99	-99	3600000	-99	0	0	1	0	0
19794	2004	3	0	1	0	0	22	0	19	3	0	0	0	0	0	0	0	32	0	0	5	5	60	58	1	4583138	2.38e+07	-99	-99	-99	0	0	0	0	0
19794	2006	3	0	1	0	0	22	0	19	3	0	0	0	0	0	0	0	34	0	0	5	5	62	60	1	1.29e+07	-99	-99	-99	-99	0	0	0	0	0
19939	2004	3	0	1	1	2	44	14	21	23	14	0	0	0	0	0	0	29	0	1	11	12	65	49	2	5297254	-99	1908596	-99	1279015	0	0	1	0	0
19939	2006	3	0	1	0	2	46	15	28	18	15	0	0	0	0	0	0	31	0	1	11	12	67	51	2	0	-99	-99	-99	800000	0	1	0	2	0
20256	2004	2	0	1	1	1	38	23	16	22	23	0	0	0	0	0	0	31	0	1	13	12	59	52	1	1.02e+08	2261812	-99	1918523	-99	0	1	1	1	0
20256	2006	2	0	1	1	1	40	20	16	24	20	0	0	0	0	0	0	33	0	1	13	12	61	54	1	6800000	-99	-99	840000	-99	0	1	1	1	0
20324	2004	2	0	1	1	0	24	0	18	6	0	0	0	0	0	0	0	26	0	0	12	7	46	42	1	7055900	9866793	-99	1918523	-99	0	0	1	0	0
20324	2006	2	0	1	1	0	26	0	18	8	0	0	0	0	0	0	0	28	0	0	12	7	48	44	1	5850000	-99	-99	2880000	-99	0	0	1	0	0
20717	2004	3	0	0	-99	0	-99	41	-99	-99	41	0	0	0	1	0	0	-99	-99	0	-99	5	-99	69	2	0	-99	0	-99	-99	-99	0	-99	0	1
20717	2006	3	0	0	-99	0	-99	41	-99	-99	41	0	0	0	1	0	0	-99	-99	0	-99	5	-99	71	2	2.50e+07	-99	-99	-99	-99	-99	0	-99	0	1
