10708	2004	2	0	1	1	0	26	0	4	22	0	0	0	0	0	0	0	20	1	0	15	13	46	36	1	3499336	1.52e+07	0	4800000	-99	0	1	1	1	0
10708	2006	2	0	1	1	0	28	0	6	22	0	0	0	0	0	0	0	22	1	0	15	13	48	38	1	4003631	0	0	4560000	-99	0	0	1	0	0
11113	2004	2	0	0	-99	1	-99	24	-99	-99	21	3	0	0	0	0	0	-99	-99	1	-99	14	-99	49	2	0	-99	2116799	-99	1608000	-99	1	-99	1	1
11113	2006	2	0	0	-99	1	-99	3	-99	-99	0	3	0	0	0	0	0	-99	-99	1	-99	14	-99	51	2	0	-99	0	-99	2040000	-99	1	-99	1	1
11563	2004	1	0	1	1	0	43	0	28	15	0	0	0	0	0	0	0	34	0	0	2	4	64	67	1	7600000	4.42e+07	0	1200000	-99	0	0	1	0	0
11563	2006	1	0	1	1	0	45	0	28	17	0	0	0	0	0	0	0	36	1	0	2	4	66	69	1	7000000	4.42e+07	0	3000000	-99	1	0	1	1	0
11717	2004	5	0	1	1	1	29.22588	9	22.19058	7.035294	9	0	0	0	0	0	0	26	1	1	11	6	47	42	2	0	1.66e+08	0	-99	1980000	1	0	1	0	0
11717	2006	5	0	1	1	1	22.19058	0	22.19058	0	0	0	0	0	0	0	0	28	1	1	11	6	49	44	2	0	0	0	-99	2160000	1	0	1	0	0
11785	2004	2	0	1	1	0	32.94967	15	26.20147	6.748201	4	11	0	0	0	0	0	24	1	0	11	6	51	51	2	0	1.74e+08	0	-99	-99	1	0	1	0	0
11785	2006	2	0	1	1	0	32.94967	15	26.20147	6.748201	4	11	0	0	0	0	0	26	1	0	11	6	53	53	2	170000	1.74e+08	0	-99	-99	1	0	1	2	0
12640	2004	3	0	1	1	0	20	0	19	1	0	0	0	0	0	0	0	20	1	0	6	6	41	39	1	0	8745801	0	1200000	-99	0	0	0	0	0
12640	2006	3	0	1	1	0	22	0	21	1	0	0	0	0	0	0	0	22	0	0	6	6	43	41	1	-99	0	0	3600000	-99	1	0	1	0	0
13554	2004	5	0	1	0	0	44	0	43	1	0	0	0	0	0	0	0	52	0	0	12	15	75	65	1	1.80e+07	0	0	-99	-99	1	1	1	1	0
13554	2006	5	0	1	0	0	44	0	43	1	0	0	0	0	0	0	0	54	0	0	12	15	77	67	1	2.50e+07	0	0	-99	-99	0	0	0	0	0
13631	2004	3	0	1	1	0	22.78038	3	17.28514	5.495238	3	0	0	0	0	0	0	23	1	0	16	11	44	44	2	0	2.60e+08	1639504	-99	-99	1	0	1	0	0
13631	2006	3	0	0	-99	0	-99	3	-99	-99	3	0	0	0	0	0	1	25	-99	0	16	11	46	46	2	-99	-99	0	-99	-99	-99	1	-99	1	0
15487	2004	4	0	1	0	0	38	0	0	38	0	0	0	0	0	0	0	50	0	0	5	4	72	69	1	9.70e+07	0	0	-99	-99	0	0	1	0	0
15487	2006	4	0	1	1	0	38	0	0	38	0	0	0	0	0	0	0	52	0	0	5	4	74	71	1	8000000	0	0	3600000	-99	0	0	0	0	0
15640	2004	0	0	0	1	-99	20	-99	15	5	-99	-99	0	0	0	0	0	-99	1	-99	15	-99	46	-99	1	5440000	6680012	-99	2160000	-99	1	-99	1	-99	1
15640	2006	0	0	0	1	-99	22	-99	17	5	-99	-99	0	0	0	0	0	-99	1	-99	15	-99	48	-99	1	1.50e+07	0	-99	2160000	-99	-99	-99	-99	-99	1
