 i, m(i) , mdata(i) , weights(i) , loss(1,i) ,nobs(i)
 101,          0.25441696,          0.29412000,        735.29411765,          0.03970304,    566,ItoH     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_-999._999._FLFP_-999._999._Ass_1._1._Year_0._0.                            
 102,          0.00372902,          0.01331000,     100000.00000000,          0.00958098,   1609,HtoF     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_-999._999._FLFP_-999._999._Ass_0._0._Year_-999._999.                       
 103,          0.02858919,          0.05527000,      20000.00000000,          0.02668081,   1609,HtoI     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_-999._999._FLFP_-999._999._Ass_0._0._Year_-999._999.                       
 104,          0.96768179,          0.93142000,      14285.71428571,         -0.03626179,   1609,HtoH     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_-999._999._FLFP_-999._999._Ass_0._0._Year_-999._999.                       
 105,          0.76190476,          0.78984000,       2631.57894737,          0.02793524,   1323,FtoF     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_-999._999._FLFP_-999._999._Ass_1._1._Year_1._1.                            
 106,          0.10959940,          0.11085000,       4347.82608696,          0.00125060,   1323,FtoI     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_-999._999._FLFP_-999._999._Ass_1._1._Year_1._1.                            
 107,          0.12849584,          0.09931000,       4761.90476190,         -0.02918584,   1323,FtoH     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_-999._999._FLFP_-999._999._Ass_1._1._Year_1._1.                            
 108,          0.08933718,          0.13366000,       3448.27586207,          0.04432282,    694,ItoF     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_-999._999._FLFP_-999._999._Ass_1._1._Year_0._0.                            
 109,          0.58789625,          0.64356000,       1754.38596491,          0.05566375,    694,ItoI     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_-999._999._FLFP_-999._999._Ass_1._1._Year_0._0.                            
 110,          0.32276657,          0.22277000,       2325.58139535,         -0.09999657,    694,ItoH     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_-999._999._FLFP_-999._999._Ass_1._1._Year_0._0.                            
 111,          0.05797101,          0.06335000,       7692.30769231,          0.00537899,    621,HtoF     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_-999._999._FLFP_-999._999._Ass_0._0._Year_-999._999.                       
 112,          0.25120773,          0.15158000,       3448.27586207,         -0.09962773,    621,HtoI     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_-999._999._FLFP_-999._999._Ass_0._0._Year_-999._999.                       
 113,          0.69082126,          0.78507000,       2631.57894737,          0.09424874,    621,HtoH     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_-999._999._FLFP_-999._999._Ass_0._0._Year_-999._999.                       
 114,          0.10050251,          0.08952000,      25000.00000000,         -0.01098251,   5572,Earning_Bins     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                  
 115,          0.28750897,          0.29415000,      10000.00000000,          0.00664103,   5572,Earning_Bins     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                  
 116,          0.24210337,          0.26709000,      10000.00000000,          0.02498663,   5572,Earning_Bins     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                  
 117,          0.13944724,          0.12346000,      20000.00000000,         -0.01598724,   5572,Earning_Bins     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                  
 118,          0.06963388,          0.06296000,      33333.33333333,         -0.00667388,   5572,Earning_Bins     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                  
 119,          0.16080402,          0.16281000,      14285.71428571,          0.00200598,   5572,Earning_Bins     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                  
 120,          0.30255130,          0.32387000,       8333.33333333,          0.02131870,   3606,Earning_Bins     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                  
 121,          0.29672768,          0.28659000,       9090.90909091,         -0.01013768,   3606,Earning_Bins     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                  
 122,          0.15058236,          0.18308000,      12500.00000000,          0.03249764,   3606,Earning_Bins     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                  
 123,          0.08374931,          0.09794000,      20000.00000000,          0.01419069,   3606,Earning_Bins     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                  
 124,          0.04326123,          0.03673000,      50000.00000000,         -0.00653123,   3606,Earning_Bins     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                  
 125,          0.12312812,          0.07179000,      25000.00000000,         -0.05133812,   3606,Earning_Bins     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                  
 126,          0.15193165,          0.14210000,       9090.90909091,         -0.00983165,   2692,Earning_Bins     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                  
 127,          0.23736999,          0.34245000,       5000.00000000,          0.10508001,   2692,Earning_Bins     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                  
 128,          0.15118871,          0.18094000,       7692.30769231,          0.02975129,   2692,Earning_Bins     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                  
 129,          0.11329866,          0.08208000,      14285.71428571,         -0.03121866,   2692,Earning_Bins     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                  
 130,          0.07986627,          0.04413000,      25000.00000000,         -0.03573627,   2692,Earning_Bins     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                  
 131,          0.26634473,          0.20830000,       6666.66666667,         -0.05804473,   2692,Earning_Bins     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                  
 132,          0.64373559,          0.56940000,       4000.00000000,         -0.07433559,   2602,Earning_Bins     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                  
 133,          0.19907763,          0.24215000,       5263.15789474,          0.04307237,   2602,Earning_Bins     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                  
 134,          0.06264412,          0.08308000,      12500.00000000,          0.02043588,   2602,Earning_Bins     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                  
 135,          0.04227517,          0.04863000,      20000.00000000,          0.00635483,   2602,Earning_Bins     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                  
 136,          0.01806303,          0.01114000,     100000.00000000,         -0.00692303,   2602,Earning_Bins     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                  
 137,          0.03420446,          0.04559000,      25000.00000000,          0.01138554,   2602,Earning_Bins     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                  
 138,          0.08840864,          0.07268000,       5882.35294118,         -0.01572864,   1527,Earning_Bins     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_8._11._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                      
 139,          0.21676490,          0.26566000,       2040.81632653,          0.04889510,   1527,Earning_Bins     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_8._11._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                      
 140,          0.25474787,          0.30827000,       1886.79245283,          0.05352213,   1527,Earning_Bins     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_8._11._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                      
 141,          0.14341847,          0.16291000,       2941.17647059,          0.01949153,   1527,Earning_Bins     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_8._11._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                      
 142,          0.09626719,          0.06015000,       7142.85714286,         -0.03611719,   1527,Earning_Bins     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_8._11._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                      
 143,          0.20039293,          0.13033000,       3571.42857143,         -0.07006293,   1527,Earning_Bins     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_8._11._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                      
 144,          0.14386460,          0.24598000,       2325.58139535,          0.10211540,    709,Earning_Bins     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_8._11._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                      
 145,          0.29619182,          0.25057000,       2325.58139535,         -0.04562182,    709,Earning_Bins     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_8._11._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                      
 146,          0.21438646,          0.25747000,       2272.72727273,          0.04308354,    709,Earning_Bins     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_8._11._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                      
 147,          0.12411848,          0.14483000,       3571.42857143,          0.02071152,    709,Earning_Bins     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_8._11._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                      
 148,          0.06770099,          0.03448000,      12500.00000000,         -0.03322099,    709,Earning_Bins     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_8._11._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                      
 149,          0.15373766,          0.06667000,       7142.85714286,         -0.08706766,    709,Earning_Bins     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_8._11._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                      
 150,          0.11737089,          0.09910000,       3703.70370370,         -0.01827089,    639,Earning_Bins     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_12._15._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                     
 151,          0.18622848,          0.17117000,       2325.58139535,         -0.01505848,    639,Earning_Bins     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_12._15._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                     
 152,          0.13615023,          0.22222000,       1923.07692308,          0.08606977,    639,Earning_Bins     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_12._15._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                     
 153,          0.09702660,          0.14114000,       2777.77777778,          0.04411340,    639,Earning_Bins     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_12._15._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                     
 154,          0.07511737,          0.07808000,       4545.45454545,          0.00296263,    639,Earning_Bins     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_12._15._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                     
 155,          0.38810642,          0.28829000,       1612.90322581,         -0.09981642,    639,Earning_Bins     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_12._15._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                     
 156,          0.40196078,          0.39267000,        800.00000000,         -0.00929078,    204,Earning_Bins     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_12._15._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                     
 157,          0.22058824,          0.21990000,       1111.11111111,         -0.00068824,    204,Earning_Bins     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_12._15._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                     
 158,          0.12254902,          0.16230000,       1408.45070423,          0.03975098,    204,Earning_Bins     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_12._15._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                     
 159,          0.09313725,          0.09424000,       2222.22222222,          0.00110275,    204,Earning_Bins     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_12._15._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                     
 160,          0.05392157,          0.02094000,       9090.90909091,         -0.03298157,    204,Earning_Bins     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_12._15._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                     
 161,          0.10784314,          0.10995000,       1960.78431373,          0.00210686,    204,Earning_Bins     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_12._15._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                     
 162,          0.41379310,          0.24324000,        401.60642570,         -0.17055310,     87,ItoF<-0.5     _Age_51._75._Mar_-999._999._Fem_-999._999._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_1._1._Year_0._0.                          
 163,          0.12643678,          0.16216000,        543.47826087,          0.03572322,     87,ItoF<0     _Age_51._75._Mar_-999._999._Fem_-999._999._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_1._1._Year_0._0.                             
 164,          0.09195402,          0.13514000,        632.91139241,          0.04318598,     87,ItoF<0.25     _Age_51._75._Mar_-999._999._Fem_-999._999._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_1._1._Year_0._0.                          
 165,          0.06896552,          0.08108000,        990.09900990,          0.01211448,     87,ItoF<0.5     _Age_51._75._Mar_-999._999._Fem_-999._999._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_1._1._Year_0._0.                           
 166,          0.02298851,          0.10811000,        769.23076923,          0.08512149,     87,ItoF<0.75     _Age_51._75._Mar_-999._999._Fem_-999._999._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_1._1._Year_0._0.                          
 167,          0.04597701,          0.05405000,       1449.27536232,          0.00807299,     87,ItoF<1     _Age_51._75._Mar_-999._999._Fem_-999._999._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_1._1._Year_0._0.                             
 168,          0.22988506,          0.21622000,        436.68122271,         -0.01366506,     87,ItoF>1     _Age_51._75._Mar_-999._999._Fem_-999._999._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_1._1._Year_0._0.                             
 169,          0.50000000,          0.32836000,        303.95136778,         -0.17164000,    190,FtoI<-0.5     _Age_51._75._Mar_-999._999._Fem_-999._999._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_1._1._Year_1._1.                          
 170,          0.12631579,          0.29851000,        319.48881789,          0.17219421,    190,FtoI<0     _Age_51._75._Mar_-999._999._Fem_-999._999._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_1._1._Year_1._1.                             
 171,          0.06315789,          0.14925000,        526.31578947,          0.08609211,    190,FtoI<0.25     _Age_51._75._Mar_-999._999._Fem_-999._999._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_1._1._Year_1._1.                          
 172,          0.05789474,          0.02985000,       2325.58139535,         -0.02804474,    190,FtoI<0.5     _Age_51._75._Mar_-999._999._Fem_-999._999._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_1._1._Year_1._1.                           
 173,          0.04210526,          0.08955000,        819.67213115,          0.04744474,    190,FtoI<0.75     _Age_51._75._Mar_-999._999._Fem_-999._999._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_1._1._Year_1._1.                          
 174,          0.04210526,          0.02985000,       2325.58139535,         -0.01225526,    190,FtoI<1     _Age_51._75._Mar_-999._999._Fem_-999._999._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_1._1._Year_1._1.                             
 175,          0.16842105,          0.07463000,        970.87378641,         -0.09379105,    190,FtoI>1     _Age_51._75._Mar_-999._999._Fem_-999._999._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_1._1._Year_1._1.                             
 176,          0.28470754,          0.15400000,       4000.00000000,         -0.13070754,   1419,FtoF<-0.5     _Age_51._75._Mar_-999._999._Fem_-999._999._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_1._1._Year_1._1.                          
 177,          0.33897111,          0.28460000,       2500.00000000,         -0.05437111,   1419,FtoF<0     _Age_51._75._Mar_-999._999._Fem_-999._999._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_1._1._Year_1._1.                             
 178,          0.14869626,          0.14815000,       4000.00000000,         -0.00054626,   1419,FtoF<0.25     _Age_51._75._Mar_-999._999._Fem_-999._999._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_1._1._Year_1._1.                          
 179,          0.05990134,          0.11111000,       5263.15789474,          0.05120866,   1419,FtoF<0.5     _Age_51._75._Mar_-999._999._Fem_-999._999._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_1._1._Year_1._1.                           
 180,          0.03594080,          0.07212000,       7692.30769231,          0.03617920,   1419,FtoF<0.75     _Age_51._75._Mar_-999._999._Fem_-999._999._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_1._1._Year_1._1.                          
 181,          0.02255109,          0.03314000,      16666.66666667,          0.01058891,   1419,FtoF<1     _Age_51._75._Mar_-999._999._Fem_-999._999._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_1._1._Year_1._1.                             
 182,          0.10923185,          0.19688000,       3225.80645161,          0.08764815,   1419,FtoF>1     _Age_51._75._Mar_-999._999._Fem_-999._999._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_1._1._Year_1._1.                             
 183,          0.26583851,          0.22126000,       2000.00000000,         -0.04457851,    805,ItoI<-0.5     _Age_51._75._Mar_-999._999._Fem_-999._999._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_1._1._Year_0._0.                          
 184,          0.20621118,          0.34483000,       1538.46153846,          0.13861882,    805,ItoI<0     _Age_51._75._Mar_-999._999._Fem_-999._999._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_1._1._Year_0._0.                             
 185,          0.13788820,          0.11494000,       3448.27586207,         -0.02294820,    805,ItoI<0.25     _Age_51._75._Mar_-999._999._Fem_-999._999._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_1._1._Year_0._0.                          
 186,          0.08322981,          0.10345000,       3703.70370370,          0.02022019,    805,ItoI<0.5     _Age_51._75._Mar_-999._999._Fem_-999._999._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_1._1._Year_0._0.                           
 187,          0.06583851,          0.02874000,      12500.00000000,         -0.03709851,    805,ItoI<0.75     _Age_51._75._Mar_-999._999._Fem_-999._999._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_1._1._Year_0._0.                          
 188,          0.05341615,          0.01724000,      20000.00000000,         -0.03617615,    805,ItoI<1     _Age_51._75._Mar_-999._999._Fem_-999._999._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_1._1._Year_0._0.                             
 189,          0.18757764,          0.16954000,       2500.00000000,         -0.01803764,    805,ItoI>1     _Age_51._75._Mar_-999._999._Fem_-999._999._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_1._1._Year_0._0.                             
 190,          2.95434400,          1.91091000,          1.69213327,         -1.04343400,    506,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_0._7._XP_0._25._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                               
 191,          2.15822298,          2.34990000,          0.43026853,          0.19167702,   2374,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_0._7._XP_26._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                             
 192,          3.70402672,          2.52892000,          0.51629158,         -1.17510672,    186,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_8._11._XP_0._25._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                              
 193,          3.28052262,          3.18314000,          0.25472969,         -0.09738262,   1341,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_8._11._XP_26._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                            
