 i, m(i) , mdata(i) , weights(i) , loss(1,i) ,nobs(i)
 188,          0.03990326,          0.01724000,      20000.00000000,         -0.02266326,    827,ItoI<1     _Age_51._75._Mar_-999._999._Fem_-999._999._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_1._1._Year_0._0.                             
 189,          0.17533253,          0.16954000,       2500.00000000,         -0.00579253,    827,ItoI>1     _Age_51._75._Mar_-999._999._Fem_-999._999._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_1._1._Year_0._0.                             
 190,          2.87406916,          1.91091000,          1.69213327,         -0.96315916,    490,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_0._7._XP_0._25._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                               
 191,          2.27597983,          2.34990000,          0.43026853,          0.07392017,   2359,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_0._7._XP_26._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                             
 192,          4.07698451,          2.52892000,          0.51629158,         -1.54806451,    204,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_8._11._XP_0._25._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                              
 193,          3.41249410,          3.18314000,          0.25472969,         -0.22935410,   1416,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_8._11._XP_26._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                            
 194,          6.21618789,          4.10937000,          0.07478117,         -2.10681789,     45,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_12._15._XP_0._25._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                             
 195,          4.18174895,          4.95831000,          0.08342447,          0.77656105,    837,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_12._15._XP_26._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                           
 196,          5.09678679,         10.83854000,          0.03550487,          5.74175321,    196,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_16._999._XP_0._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                           
 197,          5.09678679,         10.83854000,          0.03550487,          5.74175321,    196,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_16._999._XP_0._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                           
 198,          1.75964671,          1.01517000,          1.71553070,         -0.74447671,    600,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_0._7._XP_0._25._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                               
 199,          1.82263394,          1.66314000,          0.62379919,         -0.15949394,   1907,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_0._7._XP_26._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                             
 200,          2.64215504,          1.84762000,          0.67941706,         -0.79453504,     89,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_8._11._XP_0._25._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                              
 201,          3.44295003,          2.45455000,          0.37588474,         -0.98840003,    560,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_8._11._XP_26._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                            
 202,          4.89195393,          5.84465000,          0.01746463,          0.95269607,     44,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_12._15._XP_0._25._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                             
 203,          4.83962348,          3.83429000,          0.09104466,         -1.00533348,    377,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_12._15._XP_26._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                           
 204,          6.93499120,          8.37335000,          0.02329453,          1.43835880,     78,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_16._999._XP_0._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                           
 205,          6.93499120,          8.37335000,          0.02329453,          1.43835880,     78,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_16._999._XP_0._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                           
 206,          2.70571336,          1.48687000,          3.46632466,         -1.21884336,    357,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_0._7._XP_0._15._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                               
 207,          3.40388665,          1.41922000,          2.50331689,         -1.98466665,   1038,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_0._7._XP_16._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                             
 208,          3.50214436,          1.54893000,          1.93057647,         -1.95321436,    183,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_8._11._XP_0._15._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                              
 209,          4.77705315,          2.15619000,          0.91697691,         -2.62086315,    294,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_8._11._XP_16._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                            
 210,          5.25994768,          2.95263000,          0.31032867,         -2.30731768,    213,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_12._15._XP_0._15._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                             
 211,          5.86988212,          4.12996000,          0.18202370,         -1.73992212,    476,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_12._15._XP_16._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                           
 212,          7.04949082,          7.36207000,          0.11009118,          0.31257918,    210,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_16._999._XP_0._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                           
 213,          7.04949082,          7.36207000,          0.11009118,          0.31257918,    210,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_16._999._XP_0._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                           
 214,          0.74422050,          0.85067000,          1.76345072,          0.10644950,    962,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_0._7._XP_0._15._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                               
 215,          0.93329999,          1.14562000,          1.07551167,          0.21232001,    905,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_0._7._XP_16._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                             
 216,          1.44489578,          1.55668000,          0.50618303,          0.11178422,    214,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_8._11._XP_0._15._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                              
 217,          2.51239133,          1.38894000,          0.78654072,         -1.12345133,    212,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_8._11._XP_16._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                            
 218,          1.71984762,          1.18539000,          1.10492354,         -0.53445762,     68,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_12._15._XP_0._15._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                             
 219,          3.50577994,          3.20852000,          0.10193472,         -0.29725994,     89,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_12._15._XP_16._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                           
 220,          2.07336969,          4.94657000,          0.06370551,          2.87320031,     54,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_16._999._XP_0._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                           
 221,          2.07336969,          4.94657000,          0.06370551,          2.87320031,     54,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_16._999._XP_0._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                           
 222,          3.40535426,          1.84851000,          2.76655785,         -1.55684426,    267,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_0._11._XP_0._20._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                              
 223,          3.24263471,          2.65400000,          0.22662427,         -0.58863471,   1534,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_0._11._XP_20._30._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                             
 224,          2.60644439,          2.56366000,          0.39258486,         -0.04278439,   2184,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_0._11._XP_30._40._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                             
 225,          1.78764674,          2.46957000,          0.54593795,          0.68192326,    484,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_0._11._XP_40._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                            
 226,          3.49366523,          3.30621000,          0.13162606,         -0.18745523,     21,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_12._999._XP_0._20._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                            
 227,          5.61380237,          6.73929000,          0.03896331,          1.12548763,    329,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_12._999._XP_20._30._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                           
 228,          4.02253131,          6.02739000,          0.05006581,          2.00485869,    607,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_12._999._XP_30._40._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                           
 229,          3.44494279,          5.78533000,          0.05616315,          2.34038721,    121,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_12._999._XP_40._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                          
 230,          1.89931041,          1.24762000,          1.14855397,         -0.65169041,    393,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_0._11._XP_0._20._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                              
 231,          2.18402411,          1.52547000,          0.49686725,         -0.65855411,   1042,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_0._11._XP_20._30._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                             
 232,          2.36705147,          2.06332000,          0.45074282,         -0.30373147,   1189,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_0._11._XP_30._40._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                             
 233,          1.61306098,          1.80270000,          0.69570057,          0.18963902,    532,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_0._11._XP_40._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                            
 234,          5.91633746,          7.77903000,          0.01386180,          1.86269254,     31,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_12._999._XP_0._20._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                            
 235,          5.52354327,          4.36427000,          0.04558500,         -1.15927327,    196,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_12._999._XP_20._30._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                           
 236,          4.93158246,          4.55951000,          0.06044374,         -0.37207246,    209,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_12._999._XP_30._40._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                           
 237,          4.50780420,          4.91081000,          0.04208797,          0.40300580,     63,Earnings     _Age_51._75._Mar_-999._999._Fem_0._0._Kid_-999._999._Edu_12._999._XP_40._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                          
 238,          2.80416297,          1.58515000,          2.83631619,         -1.21901297,    325,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_0._11._XP_0._10._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                              
 239,          3.72826808,          1.43121000,          2.21808180,         -2.29705808,    412,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_0._11._XP_10._20._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                             
 240,          3.24765196,          1.70114000,          1.41924496,         -1.54651196,    618,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_0._11._XP_20._30._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                             
 241,          4.04269193,          2.05578000,          0.90150190,         -1.98691193,    517,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_0._11._XP_30._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                            
 242,          5.89524146,          3.42448000,          0.25013945,         -2.47076146,    186,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_12._999._XP_0._10._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                            
 243,          4.79444672,          3.81722000,          0.14782010,         -0.97722672,    165,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_12._999._XP_10._20._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                           
 244,          5.72292893,          5.31759000,          0.11485777,         -0.40533893,    340,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_12._999._XP_20._30._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                           
 245,          7.50688153,          5.96393000,          0.09747073,         -1.54295153,    208,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_12._999._XP_30._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                          
 246,          0.90056934,          1.14364000,          0.87908997,          0.24307066,    894,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_0._11._XP_0._10._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                              
 247,          0.87312101,          1.09010000,          0.87082223,          0.21697899,    613,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_0._11._XP_10._20._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                             
 248,          1.42944424,          1.15881000,          1.01827809,         -0.27063424,    452,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_0._11._XP_20._30._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                             
 249,          1.24542008,          1.33962000,          0.84322720,          0.09419992,    334,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_0._11._XP_30._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                            
 250,          1.64009197,          1.13527000,          1.15204719,         -0.50482197,     55,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_12._999._XP_0._10._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                            
 251,          2.03496992,          2.91230000,          0.10293467,          0.87733008,     60,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_12._999._XP_10._20._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                           
 252,          3.10841087,          3.53575000,          0.08959763,          0.42733913,     64,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_12._999._XP_20._30._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                           
 253,          4.05263956,          3.65434000,          0.08873288,         -0.39829956,     32,Earnings     _Age_51._75._Mar_-999._999._Fem_1._1._Kid_-999._999._Edu_12._999._XP_30._999._FXP_-999._999._Coh_-999._999._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                          
 254,          3.40266417,          3.46754000,          0.10389222,          0.06487583,   4464,Earnings     _Age_51._75._Mar_-999._999._Fem_-999._999._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_-999._50._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                  
 255,          3.37400176,          3.06194000,          0.16405437,         -0.31206176,   1324,Earnings     _Age_51._75._Mar_-999._999._Fem_-999._999._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_51._52._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                    
 256,          3.75286696,          3.74599000,          0.08201757,         -0.00687696,   2535,Earnings     _Age_51._75._Mar_-999._999._Fem_-999._999._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_53._999._LFP_1._999._FLFP_1._1._Ass_-999._999._Year_-999._999.                   
 257,          1.87665573,          2.03753000,          0.15942022,          0.16087427,   3489,Earnings     _Age_51._75._Mar_-999._999._Fem_-999._999._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_-999._50._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                  
 258,          2.02453725,          2.07763000,          0.21945177,          0.05309275,    908,Earnings     _Age_51._75._Mar_-999._999._Fem_-999._999._Kid_-999._999._Edu_-999._999._XP_-999._999._FXP_-999._999._Coh_51._52._LFP_1._999._FLFP_0._0._Ass_-999._999._Year_-999._999.                    
